Name,Ingredients,Station,Location,Meal Type,Item ID,DiningHall
Sargent Choice Baja Beef Wrap,"Ingredients: Fresh Lettuce, Deli Roast Beef (beef, water, salt, sugar, potassium phosphate, potassium lactate, dextrose, sodium diacetate, flavoring, caramel coloring, garlic powder, onion powder, spices; after cooking, contains up to 12% of solution: water, salt, sodium phosphates, sugar, flavoring), Fresh Tomatoes, Sour Cream (cultured milk and cream, modified corn starch, guar gum, sodium citrate, carrageenan, locust bean gum, enzymes), Sliced Banana Peppers (banana peppers, water, salt, acetic acid, citric acid, calcium chloride, preservatives [sodium benzoate, sodium bisulfite], capsicum oleoresin, yellow 5), Red Hot Cayenne Pepper Sauce (aged cayenne red peppers, distilled vinegar, water, salt & garlic powder), Ground Black Pepper, Frozen Avocado Halves (hass avocado, water, citric acid, ascorbic acid [to maintain natural color]), Deli Flour Tortilla (whole wheat flour, water, enriched wheat flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], malted barley flour], soy shortening [soybean oil, hydrogenated soybean oil], contains less than 2% of salt, sodium acid pyrophosphate, calcium propionate, mono & diglycerides, rice flour, sugar, sodium bicarbonate, fumaric acid, potassium sorbate, sodium carboxymethylcellulose, enzyme [wheat starch, microcrystalline cellulose], l-cysteine, sodium metabisulfate)",Deli,Deli,lunch,105,Warren
Chunky Chicken Salad,"Ingredients: Halal Chicken Breast (boneless skinless chicken breasts with rib meat), Mayonnaise (soybean oil, distilled vinegar, egg yolk, high fructose corn syrup, contains less than 2% of salt, water, mustard seed, calcium sodium edta [to protect flavor]), Fresh Celery, Dijon Mustard (distilled white vinegar, water, mustard seed, salt, white wine, fruit pectin, citric acid, tartaric acid, sugar, spices), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), Ground Black Pepper",Deli,Deli,lunch,106,Warren
Granola,"Ingredients: Gluten Free Whole-Grain Oats (gluten free oats), True Balance Gluten Free Chex Cereal (whole grain rice, whole grain corn, rice, corn meal, sugar, corn starch, salt, molasses, baking soda. vitamin e [mixed tocopherols] added to preserve freshness. vitamins and minerals: calcium carbonate, iron and zinc [mineral nutrients], vitamin c [sodium ascorbate], a b vitamin [niacinamide], vitamin b2 [riboflavin], vitamin b6 [pyridoxine hydrochloride], vitamin b1 [thiamin mononitrate], vitamin a [palmitate], a b vitamin [folic acid], vitamin b12, vitamin d3), Tiny Twist Pretzels ( (enriched flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], salt, corn oil, corn syrup, ammonium bicarbonate, malt extract, and yeast.), Pure Maple Syrup (100% pure grade ""a"" dark robust taste maple syrup), Water, Mini M&Ms (milk chocolate [sugar, chocolate, skim milk, cocoa butter, lactose, milkfat, soy lecithin, salt, natural flavor], sugar, less than 2% of: colors (includes blue 1 lake, red 40, yellow 6, yellow 5, blue 1, red 40 lake, yellow 6 lake, yellow 5 lake, blue 2 lake, blue 2), corn syrup, dextrin, cornstarch, carnauba wax [MAY CONTAIN PEANUTS]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Pure Clover Honey, Sweetened Dried Cranberries (cranberries, sugar, sunflower oil), Dark Seedless Raisins, Whole-Wheat Stone-Ground Flour, Imitation Vanilla Extract  (water, vanillin, caramel color, ethyl vanillin and 0.1% potassium sorbate [added as a preservative]), Ground Cinnamon",Deli,Deli,lunch,107,Warren
Hummus With Veggie Dippers,"Ingredients: Fresh Cucumber, Fresh Carrot, Fresh Celery, Low Sodium Garbanzo Beans (prepared chick peas, water, salt, calcium chloride [firming agent], disodium edta [promotes color retention]), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), 100% Pure Tahini (sesame seeds), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Deli,Deli,lunch,108,Warren
Apple Slices With Sunbutter,"Ingredients: Sunbutter (roasted sunflower seeds, sugar, mono diglycerides, and salt), Fresh Apple",Deli,Deli,lunch,109,Warren
Create Your Own Sandwich Station,none,Deli,Deli,lunch,110,Warren
Create Your Own Salad Bar,none,Deli,Deli,lunch,111,Warren
Create Your Own Sandwich Station,Ingredients: Water,Deli,Deli,dinner,183,Warren
Sargent Choice Baja Beef Wrap,"Ingredients: Fresh Lettuce, Deli Roast Beef (beef, water, salt, sugar, potassium phosphate, potassium lactate, dextrose, sodium diacetate, flavoring, caramel coloring, garlic powder, onion powder, spices; after cooking, contains up to 12% of solution: water, salt, sodium phosphates, sugar, flavoring), Fresh Tomatoes, Sour Cream (cultured milk and cream, modified corn starch, guar gum, sodium citrate, carrageenan, locust bean gum, enzymes), Sliced Banana Peppers (banana peppers, water, salt, acetic acid, citric acid, calcium chloride, preservatives [sodium benzoate, sodium bisulfite], capsicum oleoresin, yellow 5), Red Hot Cayenne Pepper Sauce (aged cayenne red peppers, distilled vinegar, water, salt & garlic powder), Ground Black Pepper, Frozen Avocado Halves (hass avocado, water, citric acid, ascorbic acid [to maintain natural color]), Deli Flour Tortilla (whole wheat flour, water, enriched wheat flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], malted barley flour], soy shortening [soybean oil, hydrogenated soybean oil], contains less than 2% of salt, sodium acid pyrophosphate, calcium propionate, mono & diglycerides, rice flour, sugar, sodium bicarbonate, fumaric acid, potassium sorbate, sodium carboxymethylcellulose, enzyme [wheat starch, microcrystalline cellulose], l-cysteine, sodium metabisulfate)",Deli,Deli,dinner,184,Warren
Granola,"Ingredients: Gluten Free Whole-Grain Oats (gluten free oats), True Balance Gluten Free Chex Cereal (whole grain rice, whole grain corn, rice, corn meal, sugar, corn starch, salt, molasses, baking soda. vitamin e [mixed tocopherols] added to preserve freshness. vitamins and minerals: calcium carbonate, iron and zinc [mineral nutrients], vitamin c [sodium ascorbate], a b vitamin [niacinamide], vitamin b2 [riboflavin], vitamin b6 [pyridoxine hydrochloride], vitamin b1 [thiamin mononitrate], vitamin a [palmitate], a b vitamin [folic acid], vitamin b12, vitamin d3), Tiny Twist Pretzels ( (enriched flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], salt, corn oil, corn syrup, ammonium bicarbonate, malt extract, and yeast.), Pure Maple Syrup (100% pure grade ""a"" dark robust taste maple syrup), Water, Mini M&Ms (milk chocolate [sugar, chocolate, skim milk, cocoa butter, lactose, milkfat, soy lecithin, salt, natural flavor], sugar, less than 2% of: colors (includes blue 1 lake, red 40, yellow 6, yellow 5, blue 1, red 40 lake, yellow 6 lake, yellow 5 lake, blue 2 lake, blue 2), corn syrup, dextrin, cornstarch, carnauba wax [MAY CONTAIN PEANUTS]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Pure Clover Honey, Sweetened Dried Cranberries (cranberries, sugar, sunflower oil), Dark Seedless Raisins, Whole-Wheat Stone-Ground Flour, Imitation Vanilla Extract  (water, vanillin, caramel color, ethyl vanillin and 0.1% potassium sorbate [added as a preservative]), Ground Cinnamon",Deli,Deli,dinner,185,Warren
Hummus With Veggie Dippers,"Ingredients: Fresh Cucumber, Fresh Carrot, Fresh Celery, Low Sodium Garbanzo Beans (prepared chick peas, water, salt, calcium chloride [firming agent], disodium edta [promotes color retention]), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), 100% Pure Tahini (sesame seeds), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Deli,Deli,dinner,186,Warren
Apple Slices With Sunbutter,"Ingredients: Sunbutter (roasted sunflower seeds, sugar, mono diglycerides, and salt), Fresh Apple",Deli,Deli,dinner,187,Warren
Create Your Own Sandwich Station,none,Deli,Deli,lunch,188,Warren
Create Your Own Salad Bar,none,Deli,Deli,lunch,189,Warren
Create Your Own,none,Salad Bar,Salad Bar,breakfast,23,Warren
Create Your Own,none,Salad Bar,Salad Bar,lunch,94,Warren
Create Your Own,none,Salad Bar,Salad Bar,lunch,171,Warren
