Name,Ingredients,Station,Location,Meal Type,Item ID,DiningHall
Cookies & Cream Blondie,"Ingredients: Yellow Cake Mix (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour], sugar, palm and soybean oil, dextrose, less than 2% of: leavening [sodium aluminum phosphate, aluminum sulfate, baking soda], corn syrup solids, egg with sodium silicoaluminate, egg whites, food starch-modified, monocalcium phosphate, mono and diglycerides, modified whey, natural and artificial flavors [contains milk derivatives], nonfat milk, polyglycerol esters of fatty acids and mono-diglycerides, modified corn starch, polysorbate 60, propylene glycol mono and diesters of fatty acids, salt, sodium aluminum phosphate, sodium stearoyl lactylate, soy lecithin, annatto and turmeric extract color, yellow 5, yellow 5 lake, yellow 6, yellow 6 lake, xanthan gum, defatted soy flour), Medium Oreo Cookie Crumbles (unbleached enriched flour [wheat flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid], sugar, palm oil, soybean and/or canola oil, cocoa [processed with alkali], invert sugar, leavening [baking soda and/or calcium phosphate], soy lecithin, salt, chocolate, natural flavor), Liquid Whole Eggs (whole eggs, citric acid, 0.15% water added as carrier for citric acid. citric acid added to preserve color), Light Brown Sugar (brown sugar [when produced at chalmette or crockett facilities] sugar, molasses [when produced at south bay facility]), Smart Balance Margarine (oil blend [palm, soybean, canola, and olive oil], water, contains less than 2% of salt, enzyme-modified soybean lecithin, natural & artificial flavor, potassium sorbate and calcium disodium edta [to preserve freshness], lactic acid, vitamin a palmitate, beta-carotene color)",Bakery,Bakery,dinner,177,West
Vegan Carrot Cake,"Ingredients: Fresh Carrot, Granulated Sugar, Unsweetened Applesauce (apples, water, ascorbic acid [vitamin c]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Whole-Wheat Stone-Ground Flour, All Purpose Flour (bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Water, Light Brown Sugar (brown sugar [when produced at chalmette or crockett facilities] sugar, molasses [when produced at south bay facility]), Dark Seedless Raisins, Imitation Vanilla Extract  (water, vanillin, caramel color, ethyl vanillin and 0.1% potassium sorbate [added as a preservative]), Baking Soda (sodium bicarbonate), Baking Powder (sodium bicarbonate, cornstarch, sodium aluminum sulfate, monocalcium phosphate, silicon dioxide), Confectioner Sugar (sugar, corn starch), Ground Cinnamon, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Cloves, Ground Nutmeg",Bakery,Bakery,dinner,178,West
Create Your Own Sandwich Station,Ingredients: Water,Deli,Deli,lunch,111,West
Avocado Veggie Wrap,"Ingredients: Fresh Bell Pepper, Fresh Cucumber, Fresh Tomatoes, Fresh Bell Pepper, Fresh Carrot, Fresh Avocado, Fresh Spinach, Crumbled Feta Cheese (feta cheese [cultured pasteurized milk, salt, enzymes], powdered cellulose [to prevent caking], natamycin [a natural mold inhibitor]), Fresh Red Onion, Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), Toasted Panko Breadcrumbs (wheat flour, sugar, yeast, salt), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Sriracha Chili Sauce (salted red chili pepper, pepper [red chili pepper, salt], sugar, garlic salt, water, acetic acid, lactic acid, xanthan gum, citric acid, potassium sorbate [preservative], ascorbic acid), Montreal Steak Seasoning (coarse salt, spices [including black pepper and red pepper], garlic, onion, sunflower oil, natural flavor and extractives of paprika), Fresh Garlic, Pure Clover Honey, Ground Cumin, Lemon Zest Puree (chopped lemon peels, cane sugar and natural lemon flavor), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Deli Flour Tortilla (whole wheat flour, water, enriched wheat flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], malted barley flour], soy shortening [soybean oil, hydrogenated soybean oil], contains less than 2% of salt, sodium acid pyrophosphate, calcium propionate, mono & diglycerides, rice flour, sugar, sodium bicarbonate, fumaric acid, potassium sorbate, sodium carboxymethylcellulose, enzyme [wheat starch, microcrystalline cellulose], l-cysteine, sodium metabisulfate)",Deli,Deli,lunch,112,West
Create Your Own Sandwich Station,none,Deli,Deli,lunch,113,West
Create Your Own Salad Bar,none,Deli,Deli,lunch,114,West
Create Your Own Sandwich Station,Ingredients: Water,Deli,Deli,dinner,180,West
Sargent Choice Grilled Chicken & Pesto,"Ingredients: Halal Chicken Breast (boneless skinless chicken breasts with rib meat), Sliced Provolone Cheese (pasteurized milk, cheese culture, salt, enzymes), Basil Pesto (basil, fresh cilantro, olive oil, canola oil, imported romano and parmesan cheese [pasteurized part skim cows milk sheep milk, cheese cultures, enzymes, salt], fresh garlic, granulated garlic, jalapeno pepper, water, black pepper), Fresh Tomatoes, Fresh Red Onion, Orange Juice (100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice, ascorbic acid [vitamin c]**. **ingredient not found in regular orange juice from concentrate), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Ground Black Pepper, Ground Black Pepper, Whole Thyme Leaves, Dried Basil Leaves, ""BREAD PANINI ITALIAN 18 SLICE 1/2"" 35.2 OZ FZ - THAWED, ENDS REMOVED"" (ingredient details unavailable at this time)",Deli,Deli,dinner,181,West
Avocado Veggie Wrap,"Ingredients: Fresh Bell Pepper, Fresh Cucumber, Fresh Tomatoes, Fresh Bell Pepper, Fresh Carrot, Fresh Avocado, Fresh Spinach, Crumbled Feta Cheese (feta cheese [cultured pasteurized milk, salt, enzymes], powdered cellulose [to prevent caking], natamycin [a natural mold inhibitor]), Fresh Red Onion, Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), Toasted Panko Breadcrumbs (wheat flour, sugar, yeast, salt), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Sriracha Chili Sauce (salted red chili pepper, pepper [red chili pepper, salt], sugar, garlic salt, water, acetic acid, lactic acid, xanthan gum, citric acid, potassium sorbate [preservative], ascorbic acid), Montreal Steak Seasoning (coarse salt, spices [including black pepper and red pepper], garlic, onion, sunflower oil, natural flavor and extractives of paprika), Fresh Garlic, Pure Clover Honey, Ground Cumin, Lemon Zest Puree (chopped lemon peels, cane sugar and natural lemon flavor), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Deli Flour Tortilla (whole wheat flour, water, enriched wheat flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], malted barley flour], soy shortening [soybean oil, hydrogenated soybean oil], contains less than 2% of salt, sodium acid pyrophosphate, calcium propionate, mono & diglycerides, rice flour, sugar, sodium bicarbonate, fumaric acid, potassium sorbate, sodium carboxymethylcellulose, enzyme [wheat starch, microcrystalline cellulose], l-cysteine, sodium metabisulfate)",Deli,Deli,dinner,182,West
Roast Beef Pretzel Panini,"Ingredients: True Balance Sliced Roast Beef (beef rubbed with salt, dextrose, sugar, caramel color, garlic powder, onion powder, spices, solution of: water, salt, sodium phosphates, sugar, flavoring), Sliced Provolone Cheese (pasteurized milk, cheese culture, salt, enzymes), Dijon Mustard (distilled white vinegar, water, mustard seed, salt, white wine, fruit pectin, citric acid, tartaric acid, sugar, spices), Fresh Cabbage, White Horseradish (horseradish, distilled vinegar, water, soybean oil, salt, artificial flavor), Apple Cider Vinegar (apple cider vinegar,  distilled vinegar from grain, natural flavor with caramel color, diluted with water to a uniform pickling and table strength of 5% [50 grains] acidity), White Vinegar (distilled white vinegar diluted with water to 5% [50 grains] acidity), Mayonnaise (soybean oil, distilled vinegar, egg yolk, high fructose corn syrup, contains less than 2% of salt, water, mustard seed, calcium sodium edta [to protect flavor]), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), ""ROLL PRETZEL BAVARIAN SLICED 4 OZ FZ - THAWED"" (ingredient details unavailable at this time)",Deli,Deli,dinner,183,West
Create Your Own Sandwich Station,none,Deli,Deli,lunch,184,West
Create Your Own Salad Bar,none,Deli,Deli,lunch,185,West
Egg & Cheddar Quesadilla,"Ingredients: Sour Cream (cultured milk and cream, modified corn starch, guar gum, sodium citrate, carrageenan, locust bean gum, enzymes), Shredded Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes and annatto [if colored]. potato starch and powdered cellulose added to prevent caking), Liquid Whole Eggs (whole eggs, citric acid, 0.15% water added as carrier for citric acid. citric acid added to preserve color), Fresh Tomatoes, Medium Thick & Chunky Salsa (tomatoes [tomatoes, tomato juice, citric acid [to acidify], calcium chloride [firming]], onions, dehydrated onion, tomato puree [tomato paste, water], jalapeno peppers, green chile peppers [green chile peppers, citric acid [to acidify]], water, contains 2% or less of salt, distilled vinegar, garlic, dehydrated garlic, xanthan gum, spice, paprika, natural flavor), Fresh Yellow Onion, Fresh Jalapeno Pepper, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Fresh Cilantro, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper, 10"" Flour Tortilla (enriched bleached flour [flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], water, vegetable shortening [interesterified and hydrogenated soybean oils], contains 2% or less of: salt, baking soda, sodium acid pyrophosphate, distilled monoglycerides, enzymes, cellulose gum, fumaric acid, and calcium propionate and sorbic acid [to maintain freshness])",Grill Condiments and More,Grill Condiments and More,breakfast,12,West
Crispy French Fries,"Ingredients: Straight Cut Fries (potatoes, vegetable oil [contains one or more of the following oils: canola, soybean, cottonseed, sunflower, corn], potato starch - modified. contains 2% or less of dextrin, dextrose, leavening [sodium acid pyrophosphate, sodium bicarbonate], pea fiber, pea protein, rice flour, salt, sodium acid pyrophosphate added to maintain color, xanthan gum)",Grill Condiments and More,Grill Condiments and More,lunch,54,West
Diced Onions,Ingredients: Fresh Yellow Onion,Grill Condiments and More,Grill Condiments and More,dinner,55,West
Sliced Tomatoes,Ingredients: Fresh Tomatoes,Grill Condiments and More,Grill Condiments and More,lunch,56,West
Green Leaf Lettuce,Ingredients: Fresh Lettuce,Grill Condiments and More,Grill Condiments and More,lunch,57,West
American Cheese,"Ingredients: Low-Sodium Yellow American Cheese (american cheese (milk, cheese culture, salt, enzymes), water, cream, potassium citrate, sodium citrate, sorbic acid as a preservative, color added, sunflower lecithin (release agent).)",Grill Condiments and More,Grill Condiments and More,lunch,58,West
Swiss Cheese,"Ingredients: Swiss Cheese Slices (pasteurized part-skim milk, cheese culture, salt, enzymes)",Grill Condiments and More,Grill Condiments and More,lunch,59,West
Crispy French Fries,"Ingredients: Straight Cut Fries (potatoes, vegetable oil [contains one or more of the following oils: canola, soybean, cottonseed, sunflower, corn], potato starch - modified. contains 2% or less of dextrin, dextrose, leavening [sodium acid pyrophosphate, sodium bicarbonate], pea fiber, pea protein, rice flour, salt, sodium acid pyrophosphate added to maintain color, xanthan gum)",Grill Condiments and More,Grill Condiments and More,dinner,131,West
Diced Onions,Ingredients: Fresh Yellow Onion,Grill Condiments and More,Grill Condiments and More,dinner,132,West
Sliced Tomatoes,Ingredients: Fresh Tomatoes,Grill Condiments and More,Grill Condiments and More,dinner,133,West
Green Leaf Lettuce,Ingredients: Fresh Lettuce,Grill Condiments and More,Grill Condiments and More,dinner,134,West
American Cheese,"Ingredients: Low-Sodium Yellow American Cheese (american cheese (milk, cheese culture, salt, enzymes), water, cream, potassium citrate, sodium citrate, sorbic acid as a preservative, color added, sunflower lecithin (release agent).)",Grill Condiments and More,Grill Condiments and More,dinner,135,West
Swiss Cheese,"Ingredients: Swiss Cheese Slices (pasteurized part-skim milk, cheese culture, salt, enzymes)",Grill Condiments and More,Grill Condiments and More,dinner,136,West
Hard-Cooked Egg,"Ingredients: Hard Boiled Eggs (hard cooked eggs, water, citric acid, sodium benzoate, nisin preparation [as preservatives])",Hot Breakfast Cereals,Hot Breakfast Cereals,breakfast,24,West
Oatmeal,"Ingredients: Water, Gluten Free Whole-Grain Oats (gluten free oats)",Hot Breakfast Cereals,Hot Breakfast Cereals,breakfast,25,West
Brown Sugar,"Ingredients: Light Brown Sugar (brown sugar [when produced at chalmette or crockett facilities] sugar, molasses [when produced at south bay facility])",Hot Breakfast Cereals,Hot Breakfast Cereals,breakfast,26,West
Raisins,Ingredients: Dark Seedless Raisins,Hot Breakfast Cereals,Hot Breakfast Cereals,breakfast,27,West
Dried Fruit Mix ,"Ingredients: Dried Apricots (apricots, sulfur dioxide)",Hot Breakfast Cereals,Hot Breakfast Cereals,breakfast,28,West
Create Your Own,none,Salad Bar,Salad Bar,breakfast,34,West
Create Your Own,none,Salad Bar,Salad Bar,lunch,110,West
Create Your Own,none,Salad Bar,Salad Bar,lunch,179,West
