Name,Ingredients,Station,Location,Meal Type,Item ID,DiningHall
Chocolate Filled Devil's Food Cake,"Ingredients: Devil's Food Cake Mix (sugar, enriched flour bleached [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour], palm and soybean oil, cocoa processed with alkali, dextrose, eggs with sodium silicoaluminate. contains 2% or less of: artificial flavor, leavening [baking soda, guar gum, monoglycerides, monocalcium phosphate], nonfat milk, polysorbate 60, modified corn starch, egg white, propylene glycol mono and diesters, salt, sodium aluminum sulfate, mono and diglycerides, xanthan gum, soy lecithin, whey, natural flavor), Water, Gluten-Free Chocolate Frosting (sugar, high fructose corn syrup, palm oil, water, corn starch, cocoa processed with alkali. contains 2% or less of: salt, monoglycerides, polysorbate 60, sodium stearoyl lactylate, citric acid, sodium acid pyrophosphate, artificial flavor. freshness preserved by potassium sorbate [MAY CONTAIN MILK])",Bakery,Bakery,dinner,127,Marciano
Blueberry Blondie,"Ingredients: Yellow Cake Mix (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour], sugar, palm and soybean oil, dextrose, less than 2% of: leavening [sodium aluminum phosphate, aluminum sulfate, baking soda], corn syrup solids, egg with sodium silicoaluminate, egg whites, food starch-modified, monocalcium phosphate, mono and diglycerides, modified whey, natural and artificial flavors [contains milk derivatives], nonfat milk, polyglycerol esters of fatty acids and mono-diglycerides, modified corn starch, polysorbate 60, propylene glycol mono and diesters of fatty acids, salt, sodium aluminum phosphate, sodium stearoyl lactylate, soy lecithin, annatto and turmeric extract color, yellow 5, yellow 5 lake, yellow 6, yellow 6 lake, xanthan gum, defatted soy flour), Frozen Blueberries, Liquid Whole Eggs (whole eggs, citric acid, 0.15% water added as carrier for citric acid. citric acid added to preserve color), Light Brown Sugar (brown sugar [when produced at chalmette or crockett facilities] sugar, molasses [when produced at south bay facility]), Unsalted Butter (pasteurized cream (milk), natural flavorings)",Bakery,Bakery,dinner,128,Marciano
Vegan Vanilla Crumb Cake,"Ingredients: Original Rice Milk (filtered water, organic brown rice [partially milled], organic expeller pressed), Granulated Sugar, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), All Purpose Flour (bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Smart Balance Margarine (oil blend [palm, soybean, canola, and olive oil], water, contains less than 2% of salt, enzyme-modified soybean lecithin, natural & artificial flavor, potassium sorbate and calcium disodium edta [to preserve freshness], lactic acid, vitamin a palmitate, beta-carotene color), Water, Baking Powder (sodium bicarbonate, cornstarch, sodium aluminum sulfate, monocalcium phosphate, silicon dioxide), Imitation Vanilla Extract  (water, vanillin, caramel color, ethyl vanillin and 0.1% potassium sorbate [added as a preservative]), Ground Cinnamon",Bakery,Bakery,dinner,129,Marciano
Sargent Choice Roast Beef And Blue Cheese Sandwich,"Ingredients: Deli Roast Beef (beef, water, salt, sugar, potassium phosphate, potassium lactate, dextrose, sodium diacetate, flavoring, caramel coloring, garlic powder, onion powder, spices; after cooking, contains up to 12% of solution: water, salt, sodium phosphates, sugar, flavoring), Fresh Tomatoes, Non-Fat Plain Greek Yogurt (cultured grade a non fat milk), Fresh Lettuce, Blue Cheese Crumbles (blue cheese [cultured pasteurized milk, cheese culture, salt, enzymes, penicillium roqueforti], powdered cellulose [to prevent caking], natamycin [mold inhibitor]), White Vinegar (distilled white vinegar diluted with water to 5% [50 grains] acidity), Wheat Pullman Bread (whole wheat flour, water, unbleached enriched wheat flour [wheat flour, malted barley flour, niacin, iron, thiamin hydrochloride, riboflavin, folic acid], yeast, sugar, wheat gluten, contains 2% or less of the following: soybean and/or canola oil, salt, molasses, dough conditioners [ethoxylated mono and diglycerides, mono and diglycerides, monoglycerides, calcium peroxide, ascorbic acid, enzymes], calcium propionate [preservative], malted barley flour, yeast nutrients [monocalcium phosphate, calcium sulfate, ammonium sulfate], soy lecithin)",Deli,Deli,lunch,66,Marciano
Sargent Choice Tuscan Tuna Wrap,"Ingredients: Canned Chunk Light Tuna (chunk light tuna, water, vegetable broth [contains soy], salt), Fresh Tomatoes, Low-Sodium Great Northern Bean (great northern beans, water, salt, calcium chloride), Fresh Bell Pepper, Fresh Lettuce, Scallion, Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), Extra Virgin Olive Oil, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper, Deli Flour Tortilla (whole wheat flour, water, enriched wheat flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], malted barley flour], soy shortening [soybean oil, hydrogenated soybean oil], contains less than 2% of salt, sodium acid pyrophosphate, calcium propionate, mono & diglycerides, rice flour, sugar, sodium bicarbonate, fumaric acid, potassium sorbate, sodium carboxymethylcellulose, enzyme [wheat starch, microcrystalline cellulose], l-cysteine, sodium metabisulfate)",Deli,Deli,lunch,67,Marciano
Mediterranean Veggie Ciabatta,"Ingredients: Fresh Tomatoes, Fresh Cucumber, Fresh Lettuce, Crumbled Feta Cheese (feta cheese [cultured pasteurized milk, salt, enzymes], powdered cellulose [to prevent caking], natamycin [a natural mold inhibitor]), Low Sodium Garbanzo Beans (prepared chick peas, water, salt, calcium chloride [firming agent], disodium edta [promotes color retention]), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), 100% Pure Tahini (sesame seeds), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ciabatta Sandwich Roll (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], water, sour culture, contains 2% or less of: extra virgin olive oil, salt, semolina, wheat germ, yeast, enzymes [MADE IN A FACILITY THAT ALSO PROCESSES MILK, SESAME, SOY AND TREE NUTS [PECANS AND WALNUTS]])",Deli,Deli,lunch,68,Marciano
Create Your Own,none,Deli,Deli,lunch,69,Marciano
Create Your Own Sandwich Station,Ingredients: Water,Deli,Deli,dinner,163,Marciano
Sargent Choice Roast Beef And Blue Cheese Sandwich,"Ingredients: Deli Roast Beef (beef, water, salt, sugar, potassium phosphate, potassium lactate, dextrose, sodium diacetate, flavoring, caramel coloring, garlic powder, onion powder, spices; after cooking, contains up to 12% of solution: water, salt, sodium phosphates, sugar, flavoring), Fresh Tomatoes, Non-Fat Plain Greek Yogurt (cultured grade a non fat milk), Fresh Lettuce, Blue Cheese Crumbles (blue cheese [cultured pasteurized milk, cheese culture, salt, enzymes, penicillium roqueforti], powdered cellulose [to prevent caking], natamycin [mold inhibitor]), White Vinegar (distilled white vinegar diluted with water to 5% [50 grains] acidity), Wheat Pullman Bread (whole wheat flour, water, unbleached enriched wheat flour [wheat flour, malted barley flour, niacin, iron, thiamin hydrochloride, riboflavin, folic acid], yeast, sugar, wheat gluten, contains 2% or less of the following: soybean and/or canola oil, salt, molasses, dough conditioners [ethoxylated mono and diglycerides, mono and diglycerides, monoglycerides, calcium peroxide, ascorbic acid, enzymes], calcium propionate [preservative], malted barley flour, yeast nutrients [monocalcium phosphate, calcium sulfate, ammonium sulfate], soy lecithin)",Deli,Deli,dinner,164,Marciano
Sargent Choice Tuscan Tuna Wrap,"Ingredients: Canned Chunk Light Tuna (chunk light tuna, water, vegetable broth [contains soy], salt), Fresh Tomatoes, Low-Sodium Great Northern Bean (great northern beans, water, salt, calcium chloride), Fresh Bell Pepper, Fresh Lettuce, Scallion, Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), Extra Virgin Olive Oil, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper, Deli Flour Tortilla (whole wheat flour, water, enriched wheat flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], malted barley flour], soy shortening [soybean oil, hydrogenated soybean oil], contains less than 2% of salt, sodium acid pyrophosphate, calcium propionate, mono & diglycerides, rice flour, sugar, sodium bicarbonate, fumaric acid, potassium sorbate, sodium carboxymethylcellulose, enzyme [wheat starch, microcrystalline cellulose], l-cysteine, sodium metabisulfate)",Deli,Deli,dinner,165,Marciano
Mediterranean Veggie Ciabatta,"Ingredients: Fresh Tomatoes, Fresh Cucumber, Fresh Lettuce, Crumbled Feta Cheese (feta cheese [cultured pasteurized milk, salt, enzymes], powdered cellulose [to prevent caking], natamycin [a natural mold inhibitor]), Low Sodium Garbanzo Beans (prepared chick peas, water, salt, calcium chloride [firming agent], disodium edta [promotes color retention]), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil), 100% Pure Tahini (sesame seeds), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ciabatta Sandwich Roll (unbleached enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], water, sour culture, contains 2% or less of: extra virgin olive oil, salt, semolina, wheat germ, yeast, enzymes [MADE IN A FACILITY THAT ALSO PROCESSES MILK, SESAME, SOY AND TREE NUTS [PECANS AND WALNUTS]])",Deli,Deli,dinner,166,Marciano
Create Your Own,none,Deli,Deli,lunch,167,Marciano
Achiote Chicken ,"Ingredients: Halal Chicken Thigh ((boneless skinless thigh meat)), Orange Juice (100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice, ascorbic acid [vitamin c]**. **ingredient not found in regular orange juice from concentrate), Achiote Paste (water, corn flour, annatto seed, salt, garlic, spices, acetic acid and sodium benzoate as preservative [MAY CONTAIN SESAME SEEDS]), Fresh Jalapeno Pepper, Fresh Cilantro, Fresh Garlic, Ground Black Pepper, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Home Zone,Home Zone,lunch,103,Marciano
Carne Asada,"Ingredients: Top Round (beef), Apple Cider Vinegar (apple cider vinegar,  distilled vinegar from grain, natural flavor with caramel color, diluted with water to a uniform pickling and table strength of 5% [50 grains] acidity), Orange Juice (100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice, ascorbic acid [vitamin c]**. **ingredient not found in regular orange juice from concentrate), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Dried Oregano, Fresh Garlic, Ground Black Pepper, Ground Cumin, Light Soy Sauce (water, soybeans, wheat, salt, lactic acid, sodium benzoate: less than 1/10 of 1% as a preservative)",Home Zone,Home Zone,lunch,104,Marciano
Streets Cumin Roasted Vegetables,"Ingredients: Fresh Broccoli, Fresh Yellow Squash, Fresh Zucchini, Fresh Yellow Onion, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Cumin",Home Zone,Home Zone,lunch,105,Marciano
Cilantro-Lime Brown Rice,"Ingredients: Water, Whole Grain Brown Rice ((long grain parboiled brown rice)  ), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Low-Sodium Gluten-Free Vegetable Base (sauteed vegetable puree mix [carrots, onions, celery], salt, sugar, maltodextrin, corn oil, 2% or less of yeast extract, water, potato starch, xanthan gum, natural flavors, carrot juice concentrate), Fresh Cilantro, Ground Black Pepper",Home Zone,Home Zone,lunch,106,Marciano
Sauteed Onions,"Ingredients: Fresh Yellow Onion, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Home Zone,Home Zone,lunch,107,Marciano
Black Beans,"Ingredients: Water, Dried Black Beans",Home Zone,Home Zone,lunch,108,Marciano
Pinto Beans,"Ingredients: Water, Dried Pinto Beans",Home Zone,Home Zone,lunch,109,Marciano
Pico De Gallo,"Ingredients: Fresh Tomatoes, Fresh Yellow Onion, Fresh Jalapeno Pepper, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Home Zone,Home Zone,lunch,110,Marciano
Chili Lime Corn Salad,"Ingredients: Frozen Corn Kernels, Mayonnaise (soybean oil, distilled vinegar, egg yolk, high fructose corn syrup, contains less than 2% of salt, water, mustard seed, calcium sodium edta [to protect flavor]), Scallion, Fresh Cilantro, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Granulated Sugar, Dark Chili Powder (chili pepper, spices, salt, silicon dioxide [to make free flowing] and garlic), Fresh Lime, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Home Zone,Home Zone,lunch,111,Marciano
Streets Crema,"Ingredients: Sour Cream (cultured milk and cream, modified corn starch, guar gum, sodium citrate, carrageenan, locust bean gum, enzymes), Water, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Home Zone,Home Zone,lunch,112,Marciano
Salsa Roja,"Ingredients: Chunky Diced Tomatoes (vine ripened tomatoes, tomato juice, sea salt, calcium chloride, citric acid), Tomato Paste (vine ripened fresh tomatoes, citric acid), Red Wine Vinegar (red wine vinegar, potassium metabisulfite [a preservative], diluted with water to 5% acidity), Fresh Cilantro, Granulated Sugar, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Yellow Onion, Tabasco Hot Sauce (distilled vinegar, red pepper, salt), Ground Cumin",Home Zone,Home Zone,lunch,113,Marciano
Salsa Guacamole,"Ingredients: Fresh Avocado, Fresh Tomatoes, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Yellow Onion, Fresh Jalapeno Pepper, Ancho Chili Concentrate (roasted red bell pepper puree [red peppers, water, salt, citric acid], onion puree, maltodextrin, vegetable oil [corn and/or canola oil], sugar, salt, seasoning [chili, ancho, and chipotle powder], palm oil, olive oil, spices, onion powder, 2% or less of modified cornstarch, garlic, yeast extract, citric acid), Fresh Cilantro, Ground Black Pepper, Fresh Garlic, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Home Zone,Home Zone,lunch,114,Marciano
Queso Fresco,"Ingredients: Queso Fresco (pasteurized grade a whole cow's milk, salt, enzymes and culture)",Home Zone,Home Zone,lunch,115,Marciano
Shredded Iceberg Lettuce,Ingredients: Fresh Lettuce,Home Zone,Home Zone,lunch,116,Marciano
Tortilla Chip,"Ingredients: Cajun Seasoning (garlic, spices [including paprika, oregano, red pepper], salt, and onion), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Gluten-Free 6"" Corn Tortilla (whole grain corn, water, contains 2% or less of: cellulose gum, guar gum, enzymes, and propionic acid, benzoic acid and phosphoric acid [to maintain freshness])",Home Zone,Home Zone,lunch,117,Marciano
Dragon Fruit Agua Fresca,"Ingredients: ""Ice Cubes"" (ingredient details unavailable at this time), Water, Frozen Red Dragon Fruit, Agave Nectar (organic agave nectar, water), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate])",Home Zone,Home Zone,lunch,118,Marciano
Mango-Lemon Agua Fresca,"Ingredients: Water, ""Ice Cubes"" (ingredient details unavailable at this time), Frozen Mango Chunks, Agave Nectar (organic agave nectar, water), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil)",Home Zone,Home Zone,lunch,119,Marciano
Horchata,"Ingredients: Whole Milk (milk and vitamin d3), Jasmine Rice ([thai hom mali jasmine rice]), Water, Granulated Sugar, Pure Maple Syrup (100% pure grade ""a"" dark robust taste maple syrup), Cinnamon Sticks",Home Zone,Home Zone,lunch,120,Marciano
Achiote Chicken ,"Ingredients: Halal Chicken Thigh ((boneless skinless thigh meat)), Orange Juice (100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice, ascorbic acid [vitamin c]**. **ingredient not found in regular orange juice from concentrate), Achiote Paste (water, corn flour, annatto seed, salt, garlic, spices, acetic acid and sodium benzoate as preservative [MAY CONTAIN SESAME SEEDS]), Fresh Jalapeno Pepper, Fresh Cilantro, Fresh Garlic, Ground Black Pepper, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Home Zone,Home Zone,dinner,193,Marciano
Carne Asada,"Ingredients: Top Round (beef), Apple Cider Vinegar (apple cider vinegar,  distilled vinegar from grain, natural flavor with caramel color, diluted with water to a uniform pickling and table strength of 5% [50 grains] acidity), Orange Juice (100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice, ascorbic acid [vitamin c]**. **ingredient not found in regular orange juice from concentrate), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Dried Oregano, Fresh Garlic, Ground Black Pepper, Ground Cumin, Light Soy Sauce (water, soybeans, wheat, salt, lactic acid, sodium benzoate: less than 1/10 of 1% as a preservative)",Home Zone,Home Zone,dinner,194,Marciano
Streets Cumin Roasted Vegetables,"Ingredients: Fresh Broccoli, Fresh Yellow Squash, Fresh Zucchini, Fresh Yellow Onion, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Cumin",Home Zone,Home Zone,dinner,195,Marciano
Cilantro-Lime Brown Rice,"Ingredients: Water, Whole Grain Brown Rice ((long grain parboiled brown rice)  ), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Low-Sodium Gluten-Free Vegetable Base (sauteed vegetable puree mix [carrots, onions, celery], salt, sugar, maltodextrin, corn oil, 2% or less of yeast extract, water, potato starch, xanthan gum, natural flavors, carrot juice concentrate), Fresh Cilantro, Ground Black Pepper",Home Zone,Home Zone,dinner,196,Marciano
Sauteed Onions,"Ingredients: Fresh Yellow Onion, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Home Zone,Home Zone,dinner,197,Marciano
Black Beans,"Ingredients: Water, Dried Black Beans",Home Zone,Home Zone,dinner,198,Marciano
Pinto Beans,"Ingredients: Water, Dried Pinto Beans",Home Zone,Home Zone,dinner,199,Marciano
Pico De Gallo,"Ingredients: Fresh Tomatoes, Fresh Yellow Onion, Fresh Jalapeno Pepper, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Home Zone,Home Zone,dinner,200,Marciano
Chili Lime Corn Salad,"Ingredients: Frozen Corn Kernels, Mayonnaise (soybean oil, distilled vinegar, egg yolk, high fructose corn syrup, contains less than 2% of salt, water, mustard seed, calcium sodium edta [to protect flavor]), Scallion, Fresh Cilantro, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Granulated Sugar, Dark Chili Powder (chili pepper, spices, salt, silicon dioxide [to make free flowing] and garlic), Fresh Lime, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Home Zone,Home Zone,dinner,201,Marciano
Streets Crema,"Ingredients: Sour Cream (cultured milk and cream, modified corn starch, guar gum, sodium citrate, carrageenan, locust bean gum, enzymes), Water, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Home Zone,Home Zone,dinner,202,Marciano
Salsa Roja,"Ingredients: Chunky Diced Tomatoes (vine ripened tomatoes, tomato juice, sea salt, calcium chloride, citric acid), Tomato Paste (vine ripened fresh tomatoes, citric acid), Red Wine Vinegar (red wine vinegar, potassium metabisulfite [a preservative], diluted with water to 5% acidity), Fresh Cilantro, Granulated Sugar, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Yellow Onion, Tabasco Hot Sauce (distilled vinegar, red pepper, salt), Ground Cumin",Home Zone,Home Zone,dinner,203,Marciano
Salsa Guacamole,"Ingredients: Fresh Avocado, Fresh Tomatoes, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Yellow Onion, Fresh Jalapeno Pepper, Ancho Chili Concentrate (roasted red bell pepper puree [red peppers, water, salt, citric acid], onion puree, maltodextrin, vegetable oil [corn and/or canola oil], sugar, salt, seasoning [chili, ancho, and chipotle powder], palm oil, olive oil, spices, onion powder, 2% or less of modified cornstarch, garlic, yeast extract, citric acid), Fresh Cilantro, Ground Black Pepper, Fresh Garlic, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Home Zone,Home Zone,dinner,204,Marciano
Queso Fresco,"Ingredients: Queso Fresco (pasteurized grade a whole cow's milk, salt, enzymes and culture)",Home Zone,Home Zone,dinner,205,Marciano
Shredded Iceberg Lettuce,Ingredients: Fresh Lettuce,Home Zone,Home Zone,dinner,206,Marciano
Tortilla Chip,"Ingredients: Cajun Seasoning (garlic, spices [including paprika, oregano, red pepper], salt, and onion), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Gluten-Free 6"" Corn Tortilla (whole grain corn, water, contains 2% or less of: cellulose gum, guar gum, enzymes, and propionic acid, benzoic acid and phosphoric acid [to maintain freshness])",Home Zone,Home Zone,dinner,207,Marciano
Dragon Fruit Agua Fresca,"Ingredients: ""Ice Cubes"" (ingredient details unavailable at this time), Water, Frozen Red Dragon Fruit, Agave Nectar (organic agave nectar, water), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate])",Home Zone,Home Zone,dinner,208,Marciano
Mango-Lemon Agua Fresca,"Ingredients: Water, ""Ice Cubes"" (ingredient details unavailable at this time), Frozen Mango Chunks, Agave Nectar (organic agave nectar, water), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil)",Home Zone,Home Zone,dinner,209,Marciano
Horchata,"Ingredients: Whole Milk (milk and vitamin d3), Jasmine Rice ([thai hom mali jasmine rice]), Water, Granulated Sugar, Pure Maple Syrup (100% pure grade ""a"" dark robust taste maple syrup), Cinnamon Sticks",Home Zone,Home Zone,dinner,210,Marciano
Create Your Own,none,Salad Bar,Salad Bar,breakfast,22,Marciano
Create Your Own,none,Salad Bar,Salad Bar,lunch,100,Marciano
Create Your Own,none,Salad Bar,Salad Bar,dinner,190,Marciano
